345.5162	2.958e-47
345.5335	2.890e-47
345.5508	2.823e-47
345.5681	2.757e-47
345.5853	2.692e-47
345.6026	2.628e-47
345.6199	2.565e-47
345.6372	2.503e-47
345.6545	2.442e-47
345.6718	2.381e-47
345.6891	2.322e-47
345.7063	2.264e-47
345.7236	2.207e-47
345.7409	2.151e-47
345.7582	2.096e-47
345.7755	2.042e-47
345.7928	1.989e-47
345.8101	1.937e-47
345.8274	1.886e-47
345.8447	1.836e-47
345.8620	1.787e-47
345.8793	1.739e-47
345.8966	1.692e-47
345.9140	1.645e-47
345.9313	1.600e-47
345.9486	1.555e-47
345.9659	1.512e-47
345.9832	1.469e-47
346.0005	1.427e-47
346.0179	1.385e-47
346.0352	1.345e-47
346.0525	1.305e-47
346.0698	1.265e-47
346.0872	1.227e-47
346.1045	1.189e-47
346.1218	1.152e-47
346.1391	1.116e-47
346.1565	1.080e-47
346.1738	1.045e-47
346.1912	1.010e-47
346.2085	9.760e-48
346.2258	9.425e-48
346.2432	9.095e-48
346.2605	8.771e-48
346.2779	8.453e-48
346.2952	8.140e-48
346.3126	7.831e-48
346.3299	7.527e-48
346.3473	7.227e-48
346.3646	6.933e-48
346.3820	6.643e-48
346.3994	6.358e-48
346.4167	6.077e-48
346.4341	5.801e-48
346.4514	5.531e-48
346.4688	5.264e-48
346.4862	5.003e-48
346.5035	4.747e-48
346.5209	4.495e-48
346.5383	4.248e-48
346.5557	4.008e-48
346.5730	3.773e-48
346.5904	3.542e-48
346.6078	3.317e-48
346.6252	3.098e-48
346.6426	2.886e-48
346.6599	2.679e-48
346.6773	2.479e-48
346.6947	2.285e-48
346.7121	2.097e-48
346.7295	1.917e-48
346.7469	1.743e-48
346.7643	1.577e-48
346.7817	1.417e-48
346.7991	1.266e-48
346.8165	1.121e-48
346.8339	9.840e-49
346.8513	8.532e-49
346.8687	7.302e-49
346.8861	6.138e-49
346.9035	5.062e-49
346.9209	4.065e-49
346.9383	3.146e-49
346.9558	2.287e-49
346.9732	1.501e-49
346.9906	7.772e-50
347.0080	4.407e-50
347.0254	-1.244e-51
347.0429	-1.355e-51
347.0603	-1.229e-51
347.0777	-1.155e-51
347.0951	-1.263e-51
347.1126	-1.157e-51
347.1300	-1.163e-51
347.1474	-1.107e-51
347.1649	-8.435e-52
347.1823	-8.714e-52
347.1998	-6.294e-52
347.2172	-9.501e-52
347.2346	-6.356e-52
347.2521	-6.311e-52
347.2695	-5.685e-52
347.2870	-3.389e-52
347.3044	-5.332e-52
347.3219	-5.111e-52
347.3393	-1.725e-52
347.3568	-9.272e-54
347.3742	-4.228e-53
347.3917	-1.952e-53
347.4092	-3.107e-53
347.4266	2.612e-52
347.4441	4.268e-52
347.4615	2.347e-52
347.4790	4.443e-52
347.4965	1.738e-52
347.5140	3.997e-52
347.5314	5.870e-52
347.5489	6.687e-52
347.5664	5.717e-52
347.5839	7.649e-52
347.6013	6.202e-52
347.6188	1.546e-51
347.6363	-7.876e-51
347.6538	5.454e-48
347.6713	5.457e-48
347.6888	5.454e-48
347.7063	5.447e-48
347.7237	5.435e-48
347.7412	5.419e-48
347.7587	5.397e-48
347.7762	5.371e-48
347.7937	5.342e-48
347.8112	5.309e-48
347.8287	5.273e-48
347.8462	5.232e-48
347.8637	5.188e-48
347.8813	5.142e-48
347.8988	5.093e-48
347.9163	5.041e-48
347.9338	4.986e-48
347.9513	4.931e-48
347.9688	4.874e-48
347.9863	4.816e-48
348.0039	4.758e-48
348.0214	4.699e-48
348.0389	4.641e-48
348.0564	4.584e-48
348.0740	4.527e-48
348.0915	4.471e-48
